grid_lat,grid_lon,cmax_dbz,coverage_eligible,support_eligible_scan_fraction,n_scans_ge35_area_ge5pct,n_scans_ge35_area_ge10pct,storm_candidate_moderate,storm_candidate_strict,storm_candidate_very_strict,period_id,period_start_utc,period_end_utc,n_radar_scans,grid_lat_key,grid_lon_key,hail_positive,storm_indicator,sample_category
38.375000000003304,-89.62500115361706,18.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-89.625,False,False,coverage_ineligible
38.375000000003304,-89.37500116076103,9.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-89.375,False,False,coverage_ineligible
38.375000000003304,-89.12500116790505,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-89.125,False,False,coverage_ineligible
38.375000000003304,-88.87500117504902,20.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-88.875,False,False,coverage_ineligible
38.375000000003304,-88.6250011821931,12.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.375,-88.625,False,False,coverage_ineligible
38.125000000003354,-91.87500108932073,54.0,False,0.23333333333333334,3,3,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-91.875,False,False,coverage_ineligible
38.125000000003354,-91.62500109646481,57.0,False,0.5333333333333333,13,11,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-91.625,False,False,coverage_ineligible
38.125000000003354,-91.37500110360884,59.0,True,1.0,29,26,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-91.375,False,True,S1_H0
38.125000000003354,-91.12500111075286,60.0,True,1.0,25,24,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-91.125,False,True,S1_H0
38.125000000003354,-90.87500111789689,60.5,True,0.8333333333333334,18,15,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-90.875,False,True,S1_H0
38.125000000003354,-90.62500112504097,59.0,False,0.6333333333333333,8,6,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-90.625,False,False,coverage_ineligible
38.125000000003354,-90.37500113218493,26.5,False,0.4,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-90.375,False,False,coverage_ineligible
38.125000000003354,-90.12500113932896,26.0,False,0.13333333333333333,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-90.125,False,False,coverage_ineligible
38.125000000003354,-89.87500114647298,18.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-89.875,False,False,coverage_ineligible
38.125000000003354,-89.62500115361706,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-89.625,False,False,coverage_ineligible
38.125000000003354,-89.37500116076103,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-89.375,False,False,coverage_ineligible
38.125000000003354,-89.12500116790505,,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,38.125,-89.125,False,False,coverage_ineligible
